label,tweet,refined_tweet
happy,besok padahal uas statmat berdoanya bukan buat uas xixixi saya bersyukur negeri damai saya diberi kesempatan terus mencari ilmu jenjang sekarang coba kalau indonesia kek suriah mungkin seleha leha,besok padahal uas statmat berdoanya bukan uas xixixi bersyukur negeri damai diberi kesempatan mencari ilmu jenjang coba indonesia kek suriah mungkin seleha leha
happy,bismillah salam plur slankersi indonesia bakal ketemu moment sangat dinanti oleh semua jambore nasional slankers indonesia bersama slank,bismillah salam plur slankersi indonesia bakal ketemu moment dinanti oleh jambore nasional slankers indonesia bersama slank
anger,heiihey kamu kaum adam hari gini mau trnsfer dpsedihh kan kalau block tfmk ny real kalau mau ktmuan sma kaum hawahihiiihii,heiihey kaum adam gini mau trnsfer dpsedihh block tfmk ny real mau ktmuan sma kaum hawahihiiihii
love,habis diem cemberut rewel lihat tante jalan luar mau masuk rumah senyum mulai ceria nempel terus tinggal bentar nyariin nte putput tante pulang diam nangis cari nte putput kangen sangat dek,habis diem cemberut rewel lihat tante jalan luar mau masuk rumah senyum mulai ceria nempel tinggal bentar nyariin nte putput tante pulang diam nangis cari nte putput kangen dek
anger,peristiwa sikapi masing masing gak buat paket soalnya parpol parpol kadernya korup bukan cuma korup kejahatan lainnya pertanyaannya setiap kejahatan selalu dihubungkan ketumnya kalau iya cek kejahatan dilakukan kader parpol,peristiwa sikapi masing masing gak paket soalnya parpol parpol kadernya korup bukan korup kejahatan lainnya pertanyaannya setiap kejahatan selalu dihubungkan ketumnya iya cek kejahatan dilakukan kader parpol
happy,pwbanget memang beda viral curhatan personal assistant konglomerat indonesia diposting acoount twitter nya asli baru kebuka deh pikiran tentang orang tajir ternyata sombong loh,pwbanget beda viral curhatan personal assistant konglomerat indonesia diposting acoount twitter asli kebuka pikiran tentang tajir ternyata sombong loh
sadness,tahu sekarang apa cuma raga bakal bawa pergi tapi jiwa tahu bakal ketemu kalian kamu atau pernah lagi,raga bakal bawa tapi jiwa bakal ketemu kalian atau lagi
sadness,njir dada sebelah kiri sakit,njir dada sebelah kiri sakit
fear,paling parah sih sama sekali liat bolong totol bintik polkadot semacam lah bisa nangis pusing terngiang terus kepala geli takut pokoknya mau liat,paling parah sekali liat bolong totol bintik polkadot semacam bisa nangis pusing terngiang kepala geli takut pokoknya mau liat
love,happy mensive my cinta makasih menemani selama tiga bulan tidak kerasa panjang perjalanannya selama merasa kasih apa apa buat kamu maaf tidak romantis kerjaan cuma jailin kamu kamu percaya tiap detik saya selalu sayang kamu,happy mensive my cinta makasih menemani selama tiga bulan kerasa panjang perjalanannya selama merasa kasih maaf romantis kerjaan jailin percaya tiap detik selalu sayang
fear,sayang janganlah kamu waton seram,sayang janganlah waton seram
sadness,ngumumin tunangan hari tujuh bulan tujuh menurutnya angka keberuntungan beeeh patah hati nya dobeeel ku sangat tuh tanggal segitu wkwkw kalau nikahnya ma apa apa sih kenapa ma die sih hihi,ngumumin tunangan tujuh bulan tujuh menurutnya angka keberuntungan beeeh patah hati dobeeel tuh tanggal segitu wkwkw nikahnya ma kenapa ma die hihi
fear,sangat mudah mjd keluarga korban pencabulan beberapa keluarga memilih menutup buku kasus takut aib tersebar lebih pilih kayak gitu trauma anak jadi nomor,mudah mjd keluarga korban pencabulan beberapa keluarga memilih menutup buku kasus takut aib tersebar pilih kayak gitu trauma anak nomor
love,rasanya pernah bosan dengar suara rosa dengar nyanyi berasa makin sayang sama ingin terbaik buat yaampun pernah sesayang sama idola kaya sekarang dia cinta her so much,rasanya bosan dengar suara rosa dengar nyanyi berasa makin sayang ingin terbaik yaampun sesayang idola kaya cinta her so much
love,intinyanya selamat tanggal kali pernah harapin yang aneh aneh cuma mau terus sama kamu sayangnya kamu pernah berubah juga sayangnya saya ke kamu berharap malah lebih lebih sayang ke kamu seiring berjalannya waktu,intinyanya selamat tanggal kali harapin aneh aneh mau sayangnya berubah juga sayangnya berharap malah sayang seiring berjalannya waktu
love,somi terima oppa apa adanya kok tenang mau alay nge drama jungkir balik kalau sayang mau gimana,somi terima oppa adanya tenang mau alay nge drama jungkir balik sayang mau gimana
love,punya impian tulis dan pandangi didoakan segera terwujud termasuk mimpi segera baitullah yakinkan diri suatu saat akan tanah suci,punya impian tulis pandangi didoakan segera terwujud termasuk mimpi segera baitullah yakinkan diri suatu saat tanah suci
love,timang timang anakku sayang buah hatiku sepajang jalan siang malan ku selalu berdoa semoga kelak kamu bahagia selalu harianaknasional,timang timang anakku sayang buah hatiku sepajang jalan siang malan selalu berdoa semoga kelak bahagia selalu harianaknasional
love,sejujurnya sayang tak pernah buang kamu jauh hidup aku nama kamu tak pernah terpadam hati aku,sejujurnya sayang buang jauh hidup aku nama terpadam hati aku
sadness,melihat susunan kepanitiaan inagurasi ospek jurusan porangkar membuat sakit kepala letak ketenangan tahun ketiga yaallah,melihat susunan kepanitiaan inagurasi ospek jurusan porangkar membuat sakit kepala letak ketenangan tahun ketiga yaallah
fear,ngebuntutin dong bangke sangat sih biasa lewat jalan a muter jalan b yang lebih jauh pa sudah liat dia dibelakang gara ngebut tbtb lampu merah ketemu langsung tancap gas lah gila takut sangat sangat sangat,ngebuntutin bangke biasa lewat jalan a muter jalan b jauh sudah liat dibelakang gara ngebut tbtb lampu merah ketemu langsung tancap gas gila takut
happy,mau kirim salam buat makin hari makin nyantol hati salam buat om andre taulani mau jadi member kenya bts inisahurtiketcomharike,mau kirim salam makin makin nyantol hati salam om andre taulani mau member kenya bts inisahurtiketcomharike
happy,lagu banyak sih benar benar suka sama awake lagu buat saya semangat ngejar mimpiku buat sertifikat bahasa jepang,lagu benar benar suka awake lagu semangat ngejar mimpiku sertifikat bahasa jepang
fear,kalau lebih ngeri dompet ilangkalo yang mah pling ngerinya cuma sesaatnah kalau dompet ilang galau berkepanjangankrna didlm dompet bukan cuma duittp ktp sim atm kalau ilang kan gawat bang semen,dompet ilangkalo pling ngerinya sesaatnah dompet ilang galau berkepanjangankrna didlm dompet bukan duittp ktp sim atm ilang gawat bang semen
love,baru sadar hampir setiap panti punya kucing liar selalu rawat di ajak main sama anak panti saya baru sadar ternyata bentuk ungkapan kasih sayang anak panti sesama,sadar hampir setiap panti punya kucing liar selalu rawat ajak main anak panti sadar ternyata bentuk ungkapan kasih sayang anak panti sesama
fear,jangan lupa jaga kesehatan jangan keseringan begadang makan sayur kalau selesai kuliahsekolah langsunh pulang jangan suka keluyuran ibu khawatir,jangan lupa jaga kesehatan jangan keseringan begadang makan sayur selesai kuliahsekolah langsunh pulang jangan suka keluyuran ibu khawatir
anger,indonesia pilih artis difilter dulu apaya kok ada orang kek yonglek gini banyak followersnya apa bagusnya sih bagaimana mau maju coba indonesia allah,indonesia pilih artis difilter apaya kek yonglek gini followersnya bagusnya bagaimana mau maju coba indonesia allah
happy,empat negara tersisa perhelatan turnamen akbar memiliki taktik kunci masingmasing jamak berharap juara baru fifa world cup terutama belgia dianggap tim percontohan bonus demografi saya ingin ucapkan selamat pep saja,empat negara tersisa perhelatan turnamen akbar memiliki taktik kunci masingmasing jamak berharap juara fifa world cup terutama belgia dianggap tim percontohan bonus demografi ingin ucapkan selamat pep saja
happy,pembangunan infrastruktur membuat rakyat merasakan hadirnya negara kehidupan tak karena kerja nyata pak selama tahun memerintah kedepan tetapjokowi tetapjokowi tetapjokowi tetapjokowi tetapjokowi tetapjokowi,pembangunan infrastruktur membuat rakyat merasakan hadirnya negara kehidupan karena kerja nyata pak selama tahun memerintah kedepan tetapjokowi tetapjokowi tetapjokowi tetapjokowi tetapjokowi tetapjokowi
anger,kamu sensara dasar kampret busuk kamu main medsos bicara rakyat sengsara rakyat moyangmu sengsara,sensara dasar kampret busuk main medsos bicara rakyat sengsara rakyat moyangmu sengsara
happy,senang deh baca tweet nya mantan pa konglomerat si pramugari viral jadi ngetweet mengenai pengalaman kerja jadi kacung kampret bertahun walaupun naik pangkat cuma ubah level doanng cungpret lv jadi lv,senang baca tweet mantan konglomerat si pramugari viral ngetweet mengenai pengalaman kerja kacung kampret bertahun walaupun naik pangkat ubah level doanng cungpret lv lv
sadness,generasi jara pacoa terik pagi tadi mengantarkan ke sebuah pantai sudah termasyhur namanya bima pantai kalaki pantai tidak seindah masanya sekarang,generasi jara pacoa terik pagi tadi mengantarkan sebuah pantai sudah termasyhur namanya bima pantai kalaki pantai seindah masanya
love,tooosssssssss bangetttt huhu kenal suara pertama kali pa ostnya man from the star itu sumpah langsung jatuh cinta,tooosssssssss bangetttt huhu kenal suara pertama kali ostnya man from the star sumpah langsung jatuh cinta
fear,masi bingung guetakut tidak tiket kalau pakai jastip takutt tambahannya gede terus takut kena tipu,masi bingung guetakut tiket pakai jastip takutt tambahannya gede takut kena tipu
love,makin lama kenal a makin suka lelaki makin lama makin sayang sampailah last sekali si a bercinta lelaki lelaki pun baik according to a seorang lelaki penyayang soft spoken memang taste a lah,makin lama kenal a makin suka lelaki makin lama makin sayang sampailah last sekali si a bercinta lelaki lelaki pun baik according to a seorang lelaki penyayang soft spoken taste a
love,kamu menjadi gadis dewasa kamu pergi kuliah kota papa melepasmu bandara tahukah kamu badan papa terasa kaku memelukmu papa tersenyun memberi nasihat itu menyuruhmu berhatihati,menjadi gadis dewasa kuliah kota papa melepasmu bandara tahukah badan papa terasa kaku memelukmu papa tersenyun memberi nasihat menyuruhmu berhatihati
sadness,terkadang ingat dulu minat diri tuh jadi pegawai bpom ambil umb unj jurusan kimia murni apa daya masuk nya malah si gunadarma boro jadi it staff kerja nya jauh abis hahahaha sekarang minat kerja lab muncul tapi sudah telat siiiiss,terkadang ingat minat diri tuh pegawai bpom ambil umb unj jurusan kimia murni daya masuk malah si gunadarma boro it staff kerja jauh abis hahahaha minat kerja lab muncul tapi sudah telat siiiiss
sadness,hari hatimu tercabik perbuatan oranglain bisa jadi cara allah meninggikanmu dirimu melepas semua sombong akui khilafmu tak perlu memaafkan mrk maafkan dulu diri sendiri,hatimu tercabik perbuatan oranglain bisa cara allah meninggikanmu dirimu melepas sombong akui khilafmu perlu memaafkan mrk maafkan diri sendiri
happy,puncak spiritual seseorang ketika orang tersebut diberi perasaan malu dihadapan allah swt orang beruntung orang tahu ukurannya sendiri balikpapan,puncak spiritual seseorang ketika tersebut diberi perasaan malu dihadapan allah swt beruntung ukurannya sendiri balikpapan
anger,hallo hari indohome bisa dipakai masih serius bisnis telekomunikasi memang asalan penting uang masuk sudah minggu nyala sama sekali maunya gimana,hallo indohome bisa dipakai masih serius bisnis telekomunikasi asalan penting uang masuk sudah minggu nyala sekali maunya gimana
love,perempuan cantik caranya sendiri perlu dipuji merasa tersaingi mulailah mencintai diri sendiri,perempuan cantik caranya sendiri perlu dipuji merasa tersaingi mulailah mencintai diri sendiri
love,hoohh white prince meneduhkan hatii duh datang bawa bunga leleh kalau datang bawa sekoper uang sekotak emas kann,hoohh white prince meneduhkan hatii duh datang bawa bunga leleh datang bawa sekoper uang sekotak emas kann
anger,min kalau ada perawatan transjakarta bisa metro mini tiap hari naik basway mobil nya bermasalah,min perawatan transjakarta bisa metro mini tiap naik basway mobil bermasalah
love,ridiella cantik banget gemeees makasih sayang,ridiella cantik banget gemeees makasih sayang
happy,ma metal program membuat anak muda zaman now menjadi anak muda kreatif dan terbuka,ma metal program membuat anak muda zaman now menjadi anak muda kreatif terbuka
love,jadi berbeda kepercayaan athaya mencintainya dan kartika bisa saja samasama bertajuk hawa yang cinta bukan kelaminnya saya cinta dirinya hatinya,berbeda kepercayaan athaya mencintainya kartika bisa saja samasama bertajuk hawa cinta bukan kelaminnya cinta dirinya hatinya
love,selamat tanggal ma makasih jugaaa sabar terus sabar teruuuss sama akunya jangan capai capai sama aku selalu ingatkan hal baik saya sayang kamuuu,selamat tanggal ma makasih jugaaa sabar sabar teruuuss akunya jangan capai capai aku selalu ingatkan hal baik sayang kamuuu
fear,jadi takut buat nikahbuat punya anaktakut kalau nikah tidak bahagiain pasangantakut kalau punya anak saya banding bandingin,takut nikahbuat punya anaktakut nikah bahagiain pasangantakut punya anak banding bandingin
happy,happy anniv bil wkwkwk langgeng terus sama radiiitt gila radit niat loh foto foto ucapan annivnyaa dibantuin sama cewe disini,happy anniv bil wkwkwk langgeng radiiitt gila radit niat loh foto foto ucapan annivnyaa dibantuin cewe disini
love,saya jatuh cinta pandangan matanya,jatuh cinta pandangan matanya
happy,usah terobsesi punya pacar gapenting taun santai ajaaaa dd kalau kamu mau ninggalin malah cowok lebih baik ada bisa deketin kamu mba d,usah terobsesi punya pacar gapenting taun santai ajaaaa dd mau ninggalin malah cowok baik bisa deketin mba d
love,lucky me sebegini kangen sayang sama uwe dirantauan memang ada gantiin keluarga bisa punya teman rantauan yang sayangnya kek kakak sendiri rasanya tuhannn sayangg sangat sama uwe nempatin orang baik disekeliling uwe,lucky me sebegini kangen sayang uwe dirantauan gantiin keluarga bisa punya teman rantauan sayangnya kek kakak sendiri rasanya tuhannn sayangg uwe nempatin baik disekeliling uwe
love,cinta tentang sex berarti cinta murah cinta lebih besar lebih dan lebih berharga sex cinta sejati tak ternilai harganya,cinta tentang sex berarti cinta murah cinta besar berharga sex cinta sejati ternilai harganya
love,seketika ku langsung jatuh cinta sama sudah sering dengar lagunya playlist yaudahh b giliran dengar live tuh seenak crowd nya parah sangat sampai terharu ngeliatnya pertama kali ke ina dan hype bgt freddy ampe i cinta kamu guy terus,seketika langsung jatuh cinta sudah sering dengar lagunya playlist yaudahh b giliran dengar live tuh seenak crowd parah sampai terharu ngeliatnya pertama kali ina hype bgt freddy ampe i cinta guy
anger,kasus via vallen saya kadang mikir mreka penikmat dangdut koplo panturanan smisal yang biasa disuguhi biduan berpenampilan seronok goyangan maut ada pihak mana,kasus via vallen kadang mikir mreka penikmat dangdut koplo panturanan smisal biasa disuguhi biduan berpenampilan seronok goyangan maut pihak mana
